CODGEO,LIBGEO,APL_MEDECINS,Pop_standardisee,CLASSE_ACCESSIBILITE
54101,Brouville,2.133,130.457,Faible
54102,Bruley,3.001,614.393,Moyenne
54103,Bruville,2.627,222.176,Moyenne
54104,Buissoncourt,2.885,245.561,Moyenne
54105,Bulligny,4.09,528.588,Très élevée
54106,Bures,0.92,63.376,Très faible
54107,Buriville,2.353,61.802,Faible
54108,Burthecourt-aux-Chênes,2.73,148.577,Moyenne
54109,Ceintrey,3.528,867.391,Élevée
54110,Cerville,2.405,555.975,Faible
54111,Chaligny,1.867,2841.731,Très faible
54112,Chambley-Bussières,1.707,662.009,Très faible
54113,Champenoux,3.599,1507.181,Élevée
54114,Champey-sur-Moselle,2.775,319.684,Moyenne
54115,Champigneulles,5.923,6765.596,Très élevée
54116,Chanteheux,3.956,2170.254,Très élevée
54117,Chaouilley,3.347,110.45,Élevée
54118,Charency-Vezin,2.354,579.19,Faible
54119,Charey,3.79,92.434,Élevée
54120,Charmes-la-Côte,3.589,325.465,Élevée
54121,Charmois,2.394,206.896,Faible
54122,Chaudeney-sur-Moselle,5.678,718.925,Très élevée
54123,Chavigny,5.731,1710.41,Très élevée
54124,Chazelles-sur-Albe,1.282,46.108,Très faible
54125,Chenevières,5.051,475.547,Très élevée
54126,Chenicourt,4.734,223.515,Très élevée
54127,Chenières,3.269,621.103,Élevée
54128,Choloy-Ménillot,5.331,701.746,Très élevée
54129,Cirey-sur-Vezouze,3.683,1720.764,Élevée
54130,Clayeures,1.902,180.84,Très faible
54131,Clémery,2.532,464.198,Faible
54132,Clérey-sur-Brenon,2.953,56.461,Moyenne
54133,Coincourt,0.426,109.699,Très faible
54134,Colmey,2.564,237.075,Faible
54135,Colombey-les-Belles,4.203,1420.973,Très élevée
54136,Conflans-en-Jarnisy,2.811,2449.549,Moyenne
54137,Cons-la-Grandville,3.08,529.519,Moyenne
54138,Cosnes-et-Romain,3.192,2747.402,Élevée
54139,Courbesseaux,2.466,349.262,Faible
54140,Courcelles,3.242,86.272,Élevée
54141,Coyviller,1.622,156.036,Très faible
54142,Crantenoy,5.008,154.052,Très élevée
54143,Crépey,2.586,368.515,Faible
54144,Crévéchamps,2.13,348.653,Faible
54145,Crévic,3.162,932.916,Moyenne
54146,Crézilles,4.552,281.265,Très élevée
54147,Crion,2.702,100.99,Moyenne
54148,Croismare,4.175,633.682,Très élevée
54149,Crusnes,3.897,1537.877,Élevée
54150,Custines,6.172,3049.068,Très élevée
54151,Cutry,3.415,1034.549,Élevée
54152,Damelevières,2.431,3059.061,Faible
54153,Dampvitoux,3.753,57.957,Élevée
54154,Deneuvre,2.977,497.613,Moyenne
54155,Deuxville,2.515,390.073,Faible
54156,Diarville,3.593,457.939,Élevée
54157,Dieulouard,4.142,4681.571,Très élevée
54158,Dolcourt,1.437,142.702,Très faible
54159,Dombasle-sur-Meurthe,4.577,9662.8,Très élevée
54160,Domèvre-en-Haye,1.5,387.507,Très faible
54161,Domèvre-sur-Vezouze,2.445,319.459,Faible
54162,Domgermain,4.109,1134.138,Très élevée
54163,Domjevin,2.594,254.783,Faible
54164,Dommarie-Eulmont,3.443,87.856,Élevée
54165,Dommartemont,4.488,643.663,Très élevée
54166,Dommartin-la-Chaussée,2.782,30,Moyenne
54167,Dommartin-lès-Toul,5.592,1893.357,Très élevée
54168,Dommartin-sous-Amance,4.397,318.878,Très élevée
54169,Domprix,3.374,96.056,Élevée
54170,Domptail-en-l'Air,1.431,71.174,Très faible
54171,Doncourt-lès-Conflans,2.937,1093.466,Moyenne
54172,Doncourt-lès-Longuyon,1.632,278.414,Très faible
54173,Drouville,1.763,204.77,Très faible
54174,Écrouves,4.415,4203.116,Très élevée
54175,Einvaux,1.676,339.049,Très faible
54176,Einville-au-Jard,2.448,1156.183,Faible
54177,Emberménil,1.297,248.704,Très faible
54178,Épiez-sur-Chiers,2.354,193.431,Faible
54179,Éply,2.65,292.798,Moyenne
54180,Erbéviller-sur-Amezule,3.307,73.208,Élevée
54181,Errouville,2.904,693.668,Moyenne
54182,Essey-et-Maizerais,4.32,317.046,Très élevée
54183,Essey-la-Côte,1.683,78.985,Très faible
54184,Essey-lès-Nancy,4.948,9001.658,Très élevée
54185,Étreval,2.334,60.124,Faible
54186,Eulmont,3.722,1088.373,Élevée
54187,Euvezin,3.204,105.57,Élevée
54188,Faulx,2.978,1465.081,Moyenne
54189,Favières,2.206,563.171,Faible
54190,Fécocourt,2.004,113.861,Faible
54191,Fenneviller,3.094,119.507,Moyenne
54192,Ferrières,2.49,331.098,Faible
54193,Fey-en-Haye,2.624,70.8,Moyenne
54194,Fillières,2.492,484.249,Faible
54195,Flainval,3.57,179.535,Élevée
54196,Flavigny-sur-Moselle,5.156,1683.508,Très élevée
54197,Fléville-devant-Nancy,6.369,2392.763,Très élevée
54198,Fléville-Lixières,3.265,291.431,Élevée
54199,Flin,3.474,399.163,Élevée
54200,Flirey,1.619,158.69,Très faible
54201,Fontenoy-la-Joûte,2.953,316.369,Moyenne
54202,Fontenoy-sur-Moselle,5.157,352.127,Très élevée
54203,Forcelles-Saint-Gorgon,3.562,148.332,Élevée
54204,Forcelles-sous-Gugney,3.593,91.265,Élevée
54205,Foug,3.604,2711.197,Élevée
54206,Fraimbois,5.572,358.289,Très élevée
54207,Fraisnes-en-Saintois,4.158,92.773,Très élevée
54208,Francheville,3.419,298.92,Élevée
54209,Franconville,3.482,55.977,Élevée
54210,Fréménil,3.431,204.247,Élevée
54211,Frémonville,4.082,212.441,Très élevée
54212,Fresnois-la-Montagne,2.934,395.12,Moyenne
54213,Friauville,2.437,360.132,Faible
54214,Frolois,2.776,690.719,Moyenne
54215,Frouard,4.564,6532.311,Très élevée
54216,Froville,2.456,112.598,Faible
54217,Gélacourt,2.783,174.682,Moyenne
54218,Gélaucourt,2.233,51.752,Faible
54219,Gellenoncourt,2.193,77.216,Faible
54220,Gémonville,4.19,71.591,Très élevée
54221,Gerbécourt-et-Haplemont,3.222,225.042,Élevée
54222,Gerbéviller,3.505,1387.17,Élevée
54223,Germiny,0.445,199.581,Très faible
54224,Germonville,4.458,121.061,Très élevée
54225,Gézoncourt,1.182,173.205,Très faible
54226,Gibeaumeix,4.866,166.856,Très élevée
54227,Giraumont,2.703,1388.986,Moyenne
54228,Giriviller,1.874,67.685,Très faible
54229,Glonville,2.109,380.068,Faible
54230,Gogney,3.704,61.348,Élevée
54231,Gondrecourt-Aix,1.843,167.589,Très faible
54232,Gondreville,6.157,2658.116,Très élevée
54233,Gondrexon,1.402,30.075,Très faible
54234,Gorcy,1.482,2860.256,Très faible
54235,Goviller,2.561,407.624,Faible
54236,Grand-Failly,3.539,358.597,Élevée
54237,Grimonviller,3.093,109.614,Moyenne
54238,Gripport,4.401,271.894,Très élevée
54239,Griscourt,2.207,131.701,Faible
54240,Grosrouvres,1.161,57.807,Très faible
54241,Gugney,3.593,82.567,Élevée
54242,Gye,3.695,258.542,Élevée
54243,Hablainville,2.069,214.291,Faible
54244,Hagéville,3.026,106.435,Moyenne
54245,Haigneville,1.707,61.342,Très faible
54246,Halloville,3.147,64.269,Moyenne
54247,Hammeville,3.259,179.138,Élevée
54248,Hamonville,1.161,102.293,Très faible
54249,Hannonville-Suzémont,1.928,242.802,Très faible
54250,Haraucourt,2.893,744.656,Moyenne
54251,Harbouey,3.778,143.39,Élevée
54252,Haroué,4.097,555.451,Très élevée
54253,Hatrize,4.464,761.102,Très élevée
54254,Haucourt-Moulaine,4.021,3435.001,Très élevée
54255,Haudonville,3.434,93.461,Élevée
54256,Haussonville,2.341,304.876,Faible
54257,Heillecourt,6.624,5681.858,Très élevée
54258,Hénaménil,1.615,144.999,Très faible
54259,Herbéviller,2.315,226.305,Faible
54260,Hériménil,6.326,914.309,Très élevée
54261,Herserange,2.046,4138.619,Faible
54262,Hoéville,1.565,190.311,Très faible
54263,Homécourt,4.78,6277.386,Très élevée
54264,Houdelmont,2.381,324.694,Faible
54265,Houdemont,6.788,2198.511,Très élevée
54266,Houdreville,3.451,388.267,Élevée
54268,Housséville,3.913,137.758,Très élevée
54269,Hudiviller,6.271,337.791,Très élevée
54270,Hussigny-Godbrange,2.731,3829.252,Moyenne
54271,Igney,2.601,130.055,Moyenne
54272,Jaillon,2.086,429.521,Faible
54273,Jarny,2.811,8303.402,Moyenne
54274,Jarville-la-Malgrange,5.332,9313.219,Très élevée
54275,Jaulny,3.673,180.551,Élevée
54276,Jeandelaincourt,3.603,742.469,Élevée
54277,Jeandelize,2.597,379.743,Faible
54278,Jevoncourt,5.418,93.769,Très élevée
54279,Jezainville,2.909,997.056,Moyenne
54280,Jœuf,3.273,6989.413,Élevée
54281,Jolivet,3.862,937.211,Élevée
54282,Joppécourt,2.691,146.671,Moyenne
54283,Jouaville,4.097,277.751,Très élevée
54284,Joudreville,1.386,1190.807,Très faible
54285,Juvrecourt,1.708,51.811,Très faible
54286,Labry,3.564,1666.232,Élevée
54287,Lachapelle,1.932,259.819,Faible
54288,Lagney,2.915,479.811,Moyenne
54289,Laître-sous-Amance,3.582,369.878,Élevée
54290,Laix,2.975,207.407,Moyenne
54291,Lalœuf,3.65,285.924,Élevée
54292,Lamath,4.525,181.355,Très élevée
54293,Landécourt,2.527,85.681,Faible
54294,Landremont,3.538,141.279,Élevée
54295,Landres,3.808,971.239,Élevée
54296,Laneuvelotte,3.748,436.638,Élevée
54297,Laneuveville-aux-Bois,2.108,301.935,Faible
54298,Laneuveville-derrière-Foug,1.866,153.037,Très faible
54299,Laneuveville-devant-Bayon,5.44,216.468,Très élevée
54300,Laneuveville-devant-Nancy,4.378,6283.371,Très élevée
54301,Lanfroicourt,5.813,121.519,Très élevée
54302,Lantéfontaine,3.161,745.586,Moyenne
54303,Laronxe,4.666,383.271,Très élevée
54304,Laxou,4.08,14805.86,Très élevée
54305,Lay-Saint-Christophe,4.248,2530.481,Très élevée
54306,Lay-Saint-Remy,2.608,341.102,Moyenne
54307,Lebeuville,2.868,154.483,Moyenne
54308,Leintrey,1.602,156.392,Très faible
54309,Lemainville,3.113,390.847,Moyenne
54310,Leménil-Mitry,2.822,2.29,Moyenne
54311,Lenoncourt,3.295,548.487,Élevée
54312,Lesménils,5.837,491.934,Très élevée
54313,Létricourt,4.195,210.465,Très élevée
54314,Lexy,2.486,3956.041,Faible
54315,Leyr,3.768,902.837,Élevée
54316,Limey-Remenauville,1.412,282.09,Très faible
54317,Lironville,1.5,116.235,Très faible
54318,Liverdun,2.15,5732.406,Faible
54320,Loisy,3.535,321.295,Élevée
54321,Longlaville,2.149,2359.519,Faible
54322,Longuyon,3.41,5469.314,Élevée
54323,Longwy,2.707,15135.436,Moyenne
54324,Lorey,2.009,82.982,Faible
54325,Loromontzey,2.362,76.024,Faible
54326,Lubey,2.298,214.131,Faible
54327,Lucey,3.012,619.604,Moyenne
54328,Ludres,6.468,6298.49,Très élevée
54329,Lunéville,5.375,18315.429,Très élevée
54330,Lupcourt,5.294,417.382,Très élevée
54331,Magnières,3.098,303.992,Moyenne
54332,Maidières,4.177,1570.55,Très élevée
54333,Mailly-sur-Seille,2.756,254.212,Moyenne
54334,Mairy-Mainville,2.791,546.635,Moyenne
54335,Maixe,1.706,414.294,Très faible
54336,Maizières,2.145,915.09,Faible
54337,Malavillers,2.743,127.225,Moyenne
54338,Malleloy,4.318,992.553,Très élevée
54339,Malzéville,5.346,7975.509,Très élevée
54340,Mamey,1.88,317.365,Très faible
54343,Mandres-aux-Quatre-Tours,0.817,182.849,Très faible
54344,Mangonville,2.441,211.761,Faible
54345,Manoncourt-en-Vermois,3.506,320.954,Élevée
54346,Manoncourt-en-Woëvre,1.915,250.931,Très faible
54348,Manonville,1.5,235.076,Très faible
54349,Manonviller,3.125,168.33,Moyenne
54350,Marainviller,3.321,689.051,Élevée
54351,Marbache,5.292,1680.851,Très élevée
54352,Maron,2.674,835.218,Moyenne
54353,Mars-la-Tour,2.012,949.622,Faible
54354,Marthemont,1.314,49.967,Très faible
54355,Martincourt,0.547,90.441,Très faible
54356,Mattexey,2.292,66.385,Faible
54357,Maxéville,7.092,9422.923,Très élevée
54358,Mazerulles,3.797,284.093,Élevée
54359,Méhoncourt,3.146,237.724,Moyenne
54360,Ménil-la-Tour,2.223,337.763,Faible
54362,Mercy-le-Bas,3.139,1305.229,Moyenne
54363,Mercy-le-Haut,2.58,277.129,Faible
54364,Méréville,4.423,1307.648,Très élevée
54365,Merviller,3.094,340.59,Moyenne
54366,Messein,4.042,1952.974,Très élevée
54367,Mexy,3.38,2370.557,Élevée
54368,Mignéville,2.138,168.208,Faible
54369,Millery,5.661,610.72,Très élevée
54370,Minorville,1.306,226.669,Très faible
54371,Moineville,4.193,1062.983,Très élevée
54372,Moivrons,3.846,492.106,Élevée
54373,Moncel-lès-Lunéville,7.234,587.966,Très élevée
54374,Moncel-sur-Seille,3.779,510.982,Élevée
54375,Montauville,4.248,1094.538,Très élevée
54376,Montenoy,3.08,404.003,Moyenne
54377,Montigny,2.857,161.066,Moyenne
54378,Montigny-sur-Chiers,3.099,470.641,Moyenne
54379,Mont-l'Étroit,1.687,93.084,Très faible
54380,Mont-le-Vignoble,4.111,407.791,Très élevée
54381,Montreux,3.436,55.079,Élevée
54382,Mont-Saint-Martin,2.604,8779.501,Moyenne
54383,Mont-sur-Meurthe,4.895,1116.186,Très élevée
54385,Morfontaine,2.813,1025.6,Moyenne
54386,Moriviller,2.227,94.249,Faible
54387,Morville-sur-Seille,2.64,156.169,Moyenne
54388,Mouacourt,0.426,77.582,Très faible
54389,Mouaville,1.714,102.502,Très faible
54390,Mousson,4.85,106.031,Très élevée
54391,Moutiers,3.776,1640.187,Élevée
54392,Moutrot,4.163,299.712,Très élevée
54393,Moyen,2.454,519.467,Faible
54394,Murville,3.463,253.746,Élevée
54395,Nancy,5.165,97175.565,Très élevée
54396,Neufmaisons,2.124,217.439,Faible
54397,Neuves-Maisons,3.018,6661.925,Moyenne
54398,Neuviller-lès-Badonviller,2.868,96.73,Moyenne
54399,Neuviller-sur-Moselle,2.706,246.56,Moyenne
54400,Nomeny,4.057,1125.857,Très élevée
54401,Nonhigny,3.661,118.311,Élevée
54402,Norroy-le-Sec,2.979,410.596,Moyenne
54403,Norroy-lès-Pont-à-Mousson,3.113,1193.209,Moyenne
54404,Noviant-aux-Prés,1.102,235.489,Très faible
54405,Ochey,2.774,461.742,Moyenne
54406,Ogéviller,3.113,279.294,Moyenne
54407,Ognéville,2.443,99.685,Faible
54408,Olley,3.378,217.605,Élevée
54409,Omelmont,3.254,186.149,Élevée
54410,Onville,2.793,543.304,Moyenne
54411,Ormes-et-Ville,3.08,231.309,Moyenne
54412,Othe,1.097,40.786,Très faible
54413,Ozerailles,2.271,143.758,Faible
54414,Pagney-derrière-Barine,2.514,641.148,Faible
54415,Pagny-sur-Moselle,2.687,4040.405,Moyenne
54416,Pannes,4.175,171.923,Très élevée
54417,Parey-Saint-Césaire,2.227,245.767,Faible
54418,Parroy,0.593,180.536,Très faible
54419,Parux,3.539,75.611,Élevée
54420,Petit-Failly,3.812,84.675,Élevée
54421,Petitmont,3.025,328.407,Moyenne
54422,Pettonville,1.843,68.055,Très faible
54423,Pexonne,3.336,352.166,Élevée
54424,Phlin,3.665,42.369,Élevée
54425,Piennes,2.994,2420.545,Moyenne
54426,Pierre-la-Treiche,4.869,491.708,Très élevée
54427,Pierre-Percée,3.029,102.093,Moyenne
54428,Pierrepont,3.503,860.596,Élevée
54429,Pierreville,2.627,297.229,Moyenne
54430,Pompey,4.647,5018.231,Très élevée
54431,Pont-à-Mousson,5.184,14119.883,Très élevée
54432,Pont-Saint-Vincent,2.277,1824.715,Faible
54433,Port-sur-Seille,3.524,227.888,Élevée
54434,Praye,4.048,253.816,Très élevée
54435,Prény,1.489,370.624,Très faible
54436,Preutin-Higny,3.716,157.006,Élevée
54437,Pulligny,2.817,1158.082,Moyenne
54438,Pulney,1.684,56.682,Très faible
54439,Pulnoy,4.663,5271.471,Très élevée
54440,Puxe,3.296,117.447,Élevée
54441,Puxieux,1.308,214.212,Très faible
54442,Quevilloncourt,3.627,94.709,Élevée
54443,Raon-lès-Leau,1.456,38.393,Très faible
54444,Raucourt,2.091,221.847,Faible
54445,Raville-sur-Sânon,1.456,98.733,Très faible
54446,Réchicourt-la-Petite,1.325,64.576,Très faible
54447,Réclonville,3.127,82.139,Moyenne
54449,Rehainviller,7.099,1038.131,Très élevée
54450,Reherrey,2.464,151.572,Faible
54451,Réhon,2.499,3701.553,Faible
54452,Reillon,1.496,67.583,Très faible
54453,Rembercourt-sur-Mad,3.008,158.591,Moyenne
54455,Remenoville,2.122,153.952,Faible
54456,Réméréville,3.089,591.137,Moyenne
54457,Remoncourt,1.602,46.302,Très faible
54458,Repaix,4.073,117.829,Très élevée
54459,Richardménil,6.164,2502.069,Très élevée
54460,Rogéville,1.413,146.809,Très faible
54461,Romain,2.269,64.347,Faible
54462,Rosières-aux-Salines,5.315,2879.093,Très élevée
54463,Rosières-en-Haye,2.24,226.1,Faible
54464,Rouves,2.201,96.248,Faible
54465,Roville-devant-Bayon,2.79,745.71,Moyenne
54466,Royaumeix,2.097,438.739,Faible
54467,Rozelieures,1.945,180.386,Faible
54468,Saffais,2.379,116.708,Faible
54469,Saint-Ail,3.695,389.969,Élevée
54470,Saint-Baussant,2.868,74.507,Moyenne
54471,Saint-Boingt,1.53,76.114,Très faible
54472,Saint-Clément,5.683,880.189,Très élevée
54473,Saint-Firmin,5.058,351.401,Très élevée
54474,Sainte-Geneviève,3.421,200.401,Élevée
54475,Saint-Germain,2.013,151.638,Faible
54476,Saint-Jean-lès-Longuyon,3.05,401.311,Moyenne
54477,Saint-Julien-lès-Gorze,2.191,154.923,Faible
54478,Saint-Marcel,2.263,149.111,Faible
54479,Saint-Mard,2.163,97.708,Faible
54480,Saint-Martin,1.322,59.32,Très faible
54481,Saint-Maurice-aux-Forges,3.641,100.735,Élevée
54482,Saint-Max,5.577,10363.419,Très élevée
54483,Saint-Nicolas-de-Port,3.42,7607.971,Élevée
54484,Sainte-Pôle,2.495,186.251,Faible
54485,Saint-Pancré,2.54,315.588,Faible
54486,Saint-Remimont,2.547,338.803,Faible
54487,Saint-Rémy-aux-Bois,1.581,63.317,Très faible
54488,Saint-Sauveur,2.29,44.948,Faible
54489,Saint-Supplet,2.666,152.024,Moyenne
54490,Saizerais,2.416,1413.094,Faible
54491,Sancy,2.947,346.521,Moyenne
54492,Sanzey,1.151,148.315,Très faible
54493,Saulnes,1.698,2337.713,Très faible
54494,Saulxerotte,1.117,91.949,Très faible
54495,Saulxures-lès-Nancy,5.06,4431.143,Très élevée
54496,Saulxures-lès-Vannes,3.13,354.117,Moyenne
54497,Saxon-Sion,3.056,89.115,Moyenne
54498,Seichamps,3.423,5353.724,Élevée
54499,Seicheprey,1.153,106.229,Très faible
54500,Selaincourt,2.561,183.492,Faible
54501,Seranville,2.141,93.365,Faible
54502,Serres,1.17,237.85,Très faible
54504,Serrouville,3.837,641.311,Élevée
54505,Sexey-aux-Forges,1.721,709.414,Très faible
54507,Sionviller,2.702,103.003,Moyenne
54508,Sivry,3.391,232.243,Élevée
54509,Sommerviller,3.222,1011.763,Élevée
54510,Sornéville,2.743,287.189,Moyenne
54511,Sponville,1.103,113.654,Très faible
54512,Tanconville,3.562,111.811,Élevée
54513,Tantonville,4.336,654.148,Très élevée
54514,Tellancourt,2.769,609.395,Moyenne
54515,Thélod,1.275,248.992,Très faible
54516,They-sous-Vaudemont,3.487,16.832,Élevée
54517,Thézey-Saint-Martin,3.556,208.146,Élevée
54518,Thiaucourt-Regniéville,3.282,1182.714,Élevée
54519,Thiaville-sur-Meurthe,2.354,602.04,Faible
54520,Thiébauménil,5.207,383.42,Très élevée
54521,Thil,2.889,1924.634,Moyenne
54522,Thorey-Lyautey,2.953,131.322,Moyenne
54523,Thuilley-aux-Groseilles,1.606,366.797,Très faible
54524,Thumeréville,1.889,98.849,Très faible
54525,Tiercelet,4.15,666.257,Très élevée
54526,Tomblaine,7.18,8707.8,Très élevée
54527,Tonnoy,1.758,685.823,Très faible
54528,Toul,5.238,15761.824,Très élevée
54529,Tramont-Émy,3.265,32.333,Élevée
54530,Tramont-Lassus,3.265,90.22,Élevée
54531,Tramont-Saint-André,3.791,63.112,Élevée
54532,Tremblecourt,1.581,171.86,Très faible
54533,Trieux,2.701,2496.546,Moyenne
54534,Trondes,2.604,494.115,Moyenne
54535,Tronville,1.393,193.827,Très faible
54536,Tucquegnieux,2.99,2549.568,Moyenne
54537,Ugny,2.583,663.721,Faible
54538,Uruffe,4.104,363.862,Très élevée
54539,Vacqueville,1.599,235.414,Très faible
54540,Val-et-Châtillon,3.025,585.116,Moyenne
54541,Valhey,0.693,157.462,Très faible
54542,Valleroy,3.599,2367.885,Élevée
54543,Vallois,2.775,146.783,Moyenne
54544,Vandelainville,2.682,140.108,Moyenne
54545,Vandeléville,3.917,199.902,Très élevée
54546,Vandières,3.621,937.121,Élevée
54547,Vandœuvre-lès-Nancy,6.84,28217.222,Très élevée
54548,Vannes-le-Châtel,3.935,527.112,Très élevée
54549,Varangéville,3.487,3635.313,Élevée
54550,Vathiménil,4.967,316.921,Très élevée
54551,Vaucourt,0.969,63.251,Très faible
54552,Vaudémont,2.46,71.028,Faible
54553,Vaudeville,3.841,161.896,Élevée
54554,Vaudigny,4.122,70.662,Très élevée
54555,Vaxainville,1.524,85.978,Très faible
54556,Vého,2.19,108.253,Faible
54557,Bois-de-Haye,6.169,2255.534,Très élevée
54558,Velaine-sous-Amance,2.844,286.946,Moyenne
54559,Velle-sur-Moselle,2.416,309.299,Faible
54560,Veney,1.711,53.243,Très faible
54561,Vennezey,2.139,43.01,Faible
54562,Verdenal,1.913,128.103,Très faible
54563,Vézelise,3.49,1395.332,Élevée
54564,Viéville-en-Haye,1.853,138.264,Très faible
54565,Vigneulles,2.367,225.385,Faible
54566,Vilcey-sur-Trey,2.621,127.258,Moyenne
54567,Villacourt,2.311,364.945,Faible
54568,Ville-au-Montois,1.88,254.022,Très faible
54569,Ville-au-Val,4.138,172.281,Très élevée
54570,Villecey-sur-Mad,3.12,319.05,Moyenne
54571,Ville-en-Vermois,6.152,603.857,Très élevée
54572,Ville-Houdlémont,1.714,649.25,Très faible
54573,Villers-en-Haye,1.819,160.799,Très faible
54574,Villers-la-Chèvre,3.09,550.61,Moyenne
54575,Villers-la-Montagne,3.699,1584.006,Élevée
54576,Villers-le-Rond,2.633,122.985,Moyenne
54577,Villers-lès-Moivrons,3.24,139.745,Élevée
54578,Villers-lès-Nancy,3.378,15374.085,Élevée
54579,Villers-sous-Prény,3.534,334.448,Élevée
54580,Villerupt,2.366,10076.764,Faible
54581,Ville-sur-Yron,2.059,292.675,Faible
54582,Villette,2.081,188.128,Faible
54583,Villey-le-Sec,3.189,409.37,Moyenne
54584,Villey-Saint-Étienne,2.867,1022.41,Moyenne
54585,Virecourt,2.618,495.094,Moyenne
54586,Viterne,1.315,722.654,Très faible
54587,Vitrey,2.758,194.166,Moyenne
54588,Vitrimont,4.634,389.423,Très élevée
54589,Vittonville,2.489,123.548,Faible
54590,Viviers-sur-Chiers,3.034,651.682,Moyenne
54591,Voinémont,2.837,336.388,Moyenne
54592,Vroncourt,3.562,258.282,Élevée
54593,Waville,2.813,413.158,Moyenne
54594,Xammes,3.282,154.291,Élevée
54595,Xermaménil,5.542,533.102,Très élevée
54596,Xeuilley,2.643,941.082,Moyenne
54597,Xirocourt,5.524,450.417,Très élevée
54598,Xivry-Circourt,3.454,271.985,Élevée
